LLM,topic,experiment,if_base,稳态轮次,达成共识轮次,共识观点,末轮观点分布,ave_opinion,agent1_posi,agent1_negi,agent1_poss,agent1_negs,agent2_posi,agent2_negi,agent2_poss,agent2_negs,agent3_posi,agent3_negi,agent3_poss,agent3_negs,agent4_posi,agent4_negi,agent4_poss,agent4_negs,agent5_posi,agent5_negi,agent5_poss,agent5_negs,agent6_posi,agent6_negi,agent6_poss,agent6_negs,rumor,truth,ave_Ip,ave_In,ave_Sp,ave_Sn,max_Ip,max_In,max_Sp,max_Sn
Gemini-3.1-Flash-Lite-Preview,2,14,0,7,11,FALSE,-1_0_1,-0.166666667,0,0,0,0,0,0,0,0,0,0.279081647,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.279081647,3,5,0,0.046513608,0,-0.046513608,0,0.279081647,0,0
Gemini-3.1-Flash-Lite-Preview,2,15,0,0,11,FALSE,-1_0_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0
Gemini-3.1-Flash-Lite-Preview,2,16,0,9,11,FALSE,-1_0_1,-0.5,0,0,0,0,0,0.064602233,0,-0.279081647,0,0.204143057,0,-0.578703704,0,0.78284676,0,0,0,0,0,0,0,0,0,-0.193806699,4,1,0,0.175265342,0,-0.175265342,0,0.78284676,0,0
Gemini-3.1-Flash-Lite-Preview,2,17,0,5,11,FALSE,-1_0_1,-0.166666667,0,0,0,0,0,0,0,0,0,0,0,-0.401877572,0,0.401877572,0,0,0,0,0,0,0,0,0,0,4,2,0,0.066979595,0,-0.066979595,0,0.401877572,0,0
Gemini-3.1-Flash-Lite-Preview,2,18,0,0,11,FALSE,-1_0_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0
Gemini-3.1-Flash-Lite-Preview,2,19,0,7,11,FALSE,-1_0_1,-0.166666667,0,0,0,-0.279081647,0,0,0,0,0,0,0,0,0,0.279081647,0,0,0,0,0,0,0,0,0,0,4,5,0,0.046513608,0,-0.046513608,0,0.279081647,0,0
Gemini-3.1-Flash-Lite-Preview,2,20,0,1,11,FALSE,-1_0_1,-0.166666667,0,0,0,0,0,0,0,-0.833333333,0,0,0,0,0,0.833333333,0,0,0,0,0,0,0,0,0,0,4,6,0,0.138888889,0,-0.138888889,0,0.833333333,0,0
Gemini-3.1-Flash-Lite-Preview,2,21,0,0,11,FALSE,-1_0_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
Gemini-3.1-Flash-Lite-Preview,2,22,0,0,11,FALSE,-1_0_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
Gemini-3.1-Flash-Lite-Preview,2,23,0,3,11,FALSE,-1_0_1,-0.166666667,0,0,0,-0.578703704,0,0,0,0,0,0,0,0,0,0,0,0,0,0.578703704,0,0,0,0,0,0,5,3,0,0.096450617,0,-0.096450617,0,0.578703704,0,0
Gemini-3.1-Flash-Lite-Preview,2,24,0,8,11,FALSE,-1_0_1,-0.5,0,0.07752268,0,-0.279081647,0,0.217063503,0,-0.482253086,0,0,0,0,0,0,0,0,0,0.69931659,0,0,0,0,0,-0.232568039,5,4,0,0.165650462,0,-0.165650462,0,0.69931659,0,0
Gemini-3.1-Flash-Lite-Preview,2,25,0,1,11,FALSE,-1_0_1,-0.166666667,0,0,0,-0.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333,0,0,0,0,0,0,5,6,0,0.138888889,0,-0.138888889,0,0.833333333,0,0
Gemini-3.1-Flash-Lite-Preview,2,26,0,6,11,FALSE,-1_0_1,-0.5,0,0,0,0,0,0,0,-0.334897977,0,0,0,0,0,0.352759202,0,-0.694444444,0,0.111632659,0,-0.482253086,0,1.047203647,0,0,6,1,0,0.251932585,0,-0.251932585,0,1.047203647,0,0
Gemini-3.1-Flash-Lite-Preview,2,27,0,3,11,FALSE,-1_0_1,-0.333333333,0,0,0,-0.578703704,0,0,0,0,0,0,0,-0.578703704,0,0,0,0,0,0,0,0,0,1.157407407,0,0,6,2,0,0.192901235,0,-0.192901235,0,1.157407407,0,0
Gemini-3.1-Flash-Lite-Preview,2,28,0,2,11,FALSE,-1_0_1,-0.166666667,0,0,0,-0.694444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694444444,0,0,6,3,0,0.115740741,0,-0.115740741,0,0.694444444,0,0
Gemini-3.1-Flash-Lite-Preview,2,29,0,2,11,FALSE,-1_0_1,-0.333333333,0,0.347222222,0,-0.833333333,0,0,0,0,0,0,0,-0.694444444,0,0,0,0,0,0,0,0,0,1.180555556,0,0,6,4,0,0.25462963,0,-0.25462963,0,1.180555556,0,0
Gemini-3.1-Flash-Lite-Preview,2,30,0,6,11,FALSE,-1_0_1,-0.5,0,0,0,-0.334897977,0,0.111632659,0,-0.401877572,0,0,0,0,0,0.312571445,0,-0.833333333,0,0,0,0,0,1.145904778,0,0,6,5,0,0.261684814,0,-0.261684814,0,1.145904778,0,0
Gemini-3.1-Flash-Lite-Preview,3,-4,1,5,11,FALSE,-1_0_1,0.5,0,0,-0.401877572,0,0,0,0,0,0.401877572,0,-0.694444444,0,0,0,-0.401877572,0,0,0,0,0,1.096322016,0,0,0,2,6,0.249699931,0,-0.249699931,0,1.096322016,0,0,0
Gemini-3.1-Flash-Lite-Preview,3,-3,1,3,11,FALSE,-1_0_1,0.5,1.581790123,0,0,0,0.192901235,0,-0.694444444,0,0.192901235,0,-0.694444444,0,0,0,0,0,0,0,-0.578703704,0,0,0,0,0,6,1,0.327932099,0,-0.327932099,0,1.581790123,0,0,0
Gemini-3.1-Flash-Lite-Preview,3,-2,1,8,11,FALSE,polar,0.666666667,0.516996891,0,-0.833333333,0,1.350330224,0,0,0,0.169774669,0,-0.694444444,0,0.05814201,0,-0.334897977,0,0,0,-0.232568039,0,0,0,0,0,6,2,0.349207299,0,-0.349207299,0,1.350330224,0,0,0
Gemini-3.1-Flash-Lite-Preview,3,-1,1,5,11,FALSE,polar,0.666666667,0.100469393,0,-0.694444444,0,0.100469393,0,-0.694444444,0,1.628247171,0,0,0,0,0,-0.401877572,0,0.794913837,0,-0.833333333,0,0,0,0,0,6,3,0.437349966,0,-0.437349966,0,1.628247171,0,0,0
Gemini-3.1-Flash-Lite-Preview,3,0,1,5,11,FALSE,polar,0.666666667,0.794913837,0,-0.833333333,0,0.100469393,0,-0.694444444,0,0,0,-0.401877572,0,1.628247171,0,0,0,0.100469393,0,-0.694444444,0,0,0,0,0,6,4,0.437349966,0,-0.437349966,0,1.628247171,0,0,0
Gemini-3.1-Flash-Lite-Preview,3,1,0,5,11,FALSE,-1_0_1,0.5,0,0,0,0,1.52284808,0,0,0,0.133959191,0,-0.694444444,0,0,0,-0.401877572,0,0.133959191,0,-0.694444444,0,0,0,0,0,1,2,0.298461077,0,-0.298461077,0,1.52284808,0,0,0
Gemini-3.1-Flash-Lite-Preview,3,2,0,8,11,FALSE,-1_0_1,0.5,0,0,0,0,0,0,-0.232568039,0,0.55196148,0,0,0,0.07752268,0,-0.279081647,0,0.217063503,0,-0.334897977,0,0,0,0,0,1,3,0.141091277,0,-0.141091277,0,0.55196148,0,0,0
Gemini-3.1-Flash-Lite-Preview,3,3,0,9,11,FALSE,-1_0_1,0.333333333,0,0,0,0,0,0,0,0,0,0,-0.193806699,0,0.387613399,0,0,0,0,0,0,0,0,0,-0.193806699,0,1,4,0.064602233,0,-0.064602233,0,0.387613399,0,0,0
Gemini-3.1-Flash-Lite-Preview,3,4,0,2,11,FALSE,polar,0.666666667,0,0,0,0,0.173611111,0,-0.833333333,0,0,0,-0.694444444,0,0.173611111,0,-0.833333333,0,2.673611111,0,0,0,0.173611111,0,-0.833333333,0,1,5,0.532407407,0,-0.532407407,0,2.673611111,0,0,0
Gemini-3.1-Flash-Lite-Preview,3,5,0,3,11,FALSE,-1_0_1,0.166666667,0,0,0,0,0,0,-0.578703704,0,0,0,0,0,0,0,0,0,0,0,0,0,0.578703704,0,0,0,1,6,0.096450617,0,-0.096450617,0,0.578703704,0,0,0
Gemini-3.1-Flash-Lite-Preview,3,6,0,4,11,FALSE,-1_0_1,0.5,1.446759259,0,0,0,0,0,0,0,0,0,-0.482253086,0,0,0,-0.482253086,0,0,0,0,0,0,0,-0.482253086,0,2,1,0.241126543,0,-0.241126543,0,1.446759259,0,0,0
Gemini-3.1-Flash-Lite-Preview,3,7,0,8,11,FALSE,-1_0_1,0.166666667,0,0,0,0,0,0,0,0,0.232568039,0,0,0,0,0,-0.232568039,0,0,0,0,0,0,0,0,0,2,3,0.03876134,0,-0.03876134,0,0.232568039,0,0,0
Gemini-3.1-Flash-Lite-Preview,3,8,0,3,11,FALSE,polar,0.666666667,0,0,-0.578703704,0,0,0,0,0,0.868055556,0,-0.694444444,0,1.5625,0,0,0,0,0,-0.578703704,0,0,0,-0.578703704,0,2,4,0.405092593,0,-0.405092593,0,1.5625,0,0,0
Gemini-3.1-Flash-Lite-Preview,3,9,0,10,11,FALSE,polar,0.666666667,0,0,-0.161505583,0,0,0,0,0,0.117899076,0,-0.694444444,0,0.040376396,0,-0.232568039,0,1.298454631,0,0,0,0.465121298,0,-0.833333333,0,2,5,0.320308567,0,-0.320308567,0,1.298454631,0,0,0
Gemini-3.1-Flash-Lite-Preview,3,10,0,8,11,FALSE,-1_0_1,0.5,0.07752268,0,-0.578703704,0,0,0,0,0,0.07752268,0,-0.578703704,0,0,0,-0.232568039,0,0,0,0,0,1.234930087,0,0,0,2,6,0.231662574,0,-0.231662574,0,1.234930087,0,0,0
Gemini-3.1-Flash-Lite-Preview,3,11,0,9,11,FALSE,-1_0_1,0.5,0.539041033,0,0,0,0,0,0,0,0,0,0,0,0.064602233,0,-0.279081647,0,0,0,-0.193806699,0,0.204143057,0,-0.334897977,0,3,1,0.134631054,0,-0.134631054,0,0.539041033,0,0,0
Gemini-3.1-Flash-Lite-Preview,3,12,0,5,11,FALSE,-1_0_1,0.5,0.423311043,0,-0.833333333,0,1.256644376,0,0,0,0,0,0,0,0,0,-0.401877572,0,0,0,0,0,0.133959191,0,-0.578703704,0,3,2,0.302319102,0,-0.302319102,0,1.256644376,0,0,0
Gemini-3.1-Flash-Lite-Preview,3,13,0,6,11,FALSE,polar,0.666666667,0.083724494,0,-0.694444444,0,0.083724494,0,-0.694444444,0,0,0,0,0,1.611502272,0,0,0,0,0,-0.334897977,0,0.778168939,0,-0.833333333,0,3,4,0.4261867,0,-0.4261867,0,1.611502272,0,0,0
Gemini-3.1-Flash-Lite-Preview,3,14,0,7,11,FALSE,-1_0_1,0.5,0.093027216,0,-0.401877572,0,0,0,-0.279081647,0,0,0,0,0,0.293966002,0,-0.694444444,0,0.988410446,0,0,0,0,0,0,0,3,5,0.229233944,0,-0.229233944,0,0.988410446,0,0,0
Gemini-3.1-Flash-Lite-Preview,3,15,0,7,11,FALSE,-1_0_1,0.5,0.093027216,0,-0.401877572,0,0,0,0,0,0,0,0,0,0.293966002,0,-0.578703704,0,0,0,-0.279081647,0,0.872669705,0,0,0,3,6,0.20994382,0,-0.20994382,0,0.872669705,0,0,0
Gemini-3.1-Flash-Lite-Preview,3,16,0,10,11,FALSE,-1_0_1,0.5,1.442724083,0,0,0,0,0,0,0,0,0,-0.161505583,0,0,0,0,0,0.053835194,0,-0.694444444,0,0.053835194,0,-0.694444444,0,4,1,0.258399079,0,-0.258399079,0,1.442724083,0,0,0
Gemini-3.1-Flash-Lite-Preview,3,17,0,7,11,FALSE,-1_0_1,0.333333333,0,0.160751029,0,0,1.047779671,0,0,0,0.214446338,0,-0.833333333,0,0,0.160751029,0,0,0,0.160751029,0,0,0,0,-0.857785351,-0.482253086,4,2,0.210371001,0.080375514,-0.281853114,-0.080375514,1.047779671,0.160751029,0,0
Gemini-3.1-Flash-Lite-Preview,3,18,0,0,11,FALSE,-1_0_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0
Gemini-3.1-Flash-Lite-Preview,3,19,0,10,11,FALSE,polar,0.666666667,0.040376396,0,-0.482253086,0,0.040376396,0,-0.482253086,0,0.522629482,0,-0.578703704,0,0,0,0,0,1.101333186,0,0,0,0,0,-0.161505583,0,4,5,0.284119243,0,-0.284119243,0,1.101333186,0,0,0
Gemini-3.1-Flash-Lite-Preview,3,20,0,10,11,FALSE,polar,0.666666667,0.441360906,0,-0.694444444,0,0.040376396,0,-0.334897977,0,0.152009055,0,-0.578703704,0,0,0,0,0,0,0,-0.161505583,0,1.135805351,0,0,0,4,6,0.294925285,0,-0.294925285,0,1.135805351,0,0,0
Gemini-3.1-Flash-Lite-Preview,3,21,0,9,11,FALSE,-1_0_1,0.5,0.875330697,0,0,0,0.064602233,0,-0.232568039,0,0.180886253,0,-0.694444444,0,0,0,-0.193806699,0,0,0,0,0,0,0,0,0,5,1,0.186803197,0,-0.186803197,0,0.875330697,0,0,0
Gemini-3.1-Flash-Lite-Preview,3,22,0,6,11,FALSE,polar,0.666666667,0,0,-0.334897977,0,1.611502272,0,0,0,0.778168939,0,-0.833333333,0,0.083724494,0,-0.694444444,0,0,0,0,0,0.083724494,0,-0.694444444,0,5,2,0.4261867,0,-0.4261867,0,1.611502272,0,0,0
Gemini-3.1-Flash-Lite-Preview,3,23,0,7,11,FALSE,polar,0.666666667,0.181403071,0,-0.578703704,0,0.069770412,0,-0.334897977,0,1.304088256,0,0,0,0,0,-0.279081647,0,0,0,0,0,0.470754923,0,-0.833333333,0,5,3,0.337669443,0,-0.337669443,0,1.304088256,0,0,0
Gemini-3.1-Flash-Lite-Preview,3,24,0,3,11,FALSE,polar,0.666666667,0.385802469,0,-0.694444444,0,0,0,-0.578703704,0,0,0,-0.578703704,0,1.566358025,0,0,0,0,0,0,0,0.733024691,0,-0.833333333,0,5,4,0.447530864,0,-0.447530864,0,1.566358025,0,0,0
Gemini-3.1-Flash-Lite-Preview,3,25,0,8,11,FALSE,polar,0.666666667,0.05814201,0,-0.334897977,0,0,0,-0.232568039,0,0.169774669,0,-0.401877572,0,0.370713455,0,-0.694444444,0,0,0,0,0,1.065157899,0,0,0,5,6,0.277298005,0,-0.277298005,0,1.065157899,0,0,0
Gemini-3.1-Flash-Lite-Preview,3,26,0,4,11,FALSE,-1_0_1,0.5,1.176697531,0,0,0,0,0,-0.482253086,0,0.482253086,0,-0.694444444,0,0,0,-0.482253086,0,0,0,0,0,0,0,0,0,6,1,0.27649177,0,-0.27649177,0,1.176697531,0,0,0
Gemini-3.1-Flash-Lite-Preview,3,27,0,9,11,FALSE,polar,0.666666667,0.141478891,0,-0.482253086,0,1.215938767,0,0,0,0.382605434,0,-0.833333333,0,0,0,-0.193806699,0,0.048451675,0,-0.279081647,0,0,0,0,0,6,2,0.298079128,0,-0.298079128,0,1.215938767,0,0,0
Gemini-3.1-Flash-Lite-Preview,3,28,0,10,11,FALSE,polar,0.666666667,0.305917415,0,-0.833333333,0,0.104978629,0,-0.401877572,0,1.139250748,0,0,0,0,0,-0.161505583,0,0.040376396,0,-0.193806699,0,0,0,0,0,6,3,0.265087198,0,-0.265087198,0,1.139250748,0,0,0
Gemini-3.1-Flash-Lite-Preview,3,29,0,7,11,FALSE,-1_0_1,0.5,0,0,-0.279081647,0,0.279081647,0,-0.334897977,0,0,0,0,0,0.613979624,0,0,0,0,0,-0.279081647,0,0,0,0,0,6,4,0.148843545,0,-0.148843545,0,0.613979624,0,0,0
Gemini-3.1-Flash-Lite-Preview,3,30,0,7,11,FALSE,polar,0.666666667,0.181403071,0,-0.482253086,0,0,0,-0.279081647,0,0.069770412,0,-0.334897977,0,0.422529614,0,-0.578703704,0,1.001233318,0,0,0,0,0,0,0,6,5,0.279156069,0,-0.279156069,0,1.001233318,0,0,0
Gemini-3.1-Flash-Lite-Preview,4,-4,1,6,11,FALSE,-1_0_1,0.166666667,0,0,0,0,0,0,0,0,0,0,-0.334897977,0,0,0,0,0,0,0,0,0,0.334897977,0,0,0,2,6,0.055816329,0,-0.055816329,0,0.334897977,0,0,0
Gemini-3.1-Flash-Lite-Preview,4,-3,1,0,11,FALSE,-1_0_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0
Gemini-3.1-Flash-Lite-Preview,4,-2,1,0,11,FALSE,-1_0_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0
Gemini-3.1-Flash-Lite-Preview,4,-1,1,7,11,FALSE,-1_0_1,0.166666667,0,0,-0.279081647,0,0,0,0,0,0.279081647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0.046513608,0,-0.046513608,0,0.279081647,0,0,0
Gemini-3.1-Flash-Lite-Preview,4,0,1,0,11,FALSE,-1_0_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0
Gemini-3.1-Flash-Lite-Preview,4,1,0,4,11,FALSE,-1_0_1,-0.166666667,0,0.482253086,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.482253086,0,0,0,0,0,0,0,0,1,2,0,0.080375514,0,-0.080375514,0,0.482253086,0,0
Gemini-3.1-Flash-Lite-Preview,4,2,0,0,11,FALSE,-1_0_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
Gemini-3.1-Flash-Lite-Preview,4,3,0,0,11,FALSE,-1_0_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
Gemini-3.1-Flash-Lite-Preview,4,4,0,4,11,FALSE,-1_0_1,0.166666667,0,0,0,0,0,0,-0.482253086,0,0,0,0,0,0,0,0,0,0.482253086,0,0,0,0,0,0,0,1,5,0.080375514,0,-0.080375514,0,0.482253086,0,0,0
Gemini-3.1-Flash-Lite-Preview,4,5,0,0,11,FALSE,-1_0_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
Gemini-3.1-Flash-Lite-Preview,4,6,0,0,11,FALSE,-1_0_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
Gemini-3.1-Flash-Lite-Preview,4,7,0,1,11,FALSE,-1_0_1,-0.166666667,0,0,0,-0.833333333,0,0.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0.138888889,0,-0.138888889,0,0.833333333,0,0
Gemini-3.1-Flash-Lite-Preview,4,8,0,0,11,FALSE,-1_0_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0
Gemini-3.1-Flash-Lite-Preview,4,9,0,5,11,FALSE,-1_0_1,-0.166666667,0,0,0,0,0,0.401877572,0,0,0,0,0,-0.401877572,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0.066979595,0,-0.066979595,0,0.401877572,0,0
Gemini-3.1-Flash-Lite-Preview,4,10,0,0,11,FALSE,-1_0_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0
Gemini-3.1-Flash-Lite-Preview,4,11,0,0,11,FALSE,-1_0_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
Gemini-3.1-Flash-Lite-Preview,4,12,0,9,11,FALSE,-1_0_1,-0.166666667,0,0,0,0,0,0,0,0,0,0.193806699,0,0,0,0,0,-0.193806699,0,0,0,0,0,0,0,0,3,2,0,0.032301117,0,-0.032301117,0,0.193806699,0,0
Gemini-3.1-Flash-Lite-Preview,4,13,0,0,11,FALSE,-1_0_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0
Gemini-3.1-Flash-Lite-Preview,4,14,0,0,11,FALSE,-1_0_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0
Gemini-3.1-Flash-Lite-Preview,4,15,0,0,11,FALSE,-1_0_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0
Gemini-3.1-Flash-Lite-Preview,4,16,0,0,11,FALSE,-1_0_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0
Gemini-3.1-Flash-Lite-Preview,4,17,0,0,11,FALSE,-1_0_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0
Gemini-3.1-Flash-Lite-Preview,4,18,0,0,11,FALSE,-1_0_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0
Gemini-3.1-Flash-Lite-Preview,4,19,0,0,11,FALSE,-1_0_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0
Gemini-3.1-Flash-Lite-Preview,4,20,0,0,11,FALSE,-1_0_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0
Gemini-3.1-Flash-Lite-Preview,4,21,0,0,11,FALSE,-1_0_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
Gemini-3.1-Flash-Lite-Preview,4,22,0,0,11,FALSE,-1_0_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
Gemini-3.1-Flash-Lite-Preview,4,23,0,0,11,FALSE,-1_0_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0
Gemini-3.1-Flash-Lite-Preview,4,24,0,0,11,FALSE,-1_0_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0
Gemini-3.1-Flash-Lite-Preview,4,25,0,0,11,FALSE,-1_0_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0
Gemini-3.1-Flash-Lite-Preview,4,26,0,0,11,FALSE,-1_0_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0
Gemini-3.1-Flash-Lite-Preview,4,27,0,0,11,FALSE,-1_0_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0
Gemini-3.1-Flash-Lite-Preview,4,28,0,0,11,FALSE,-1_0_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0
Gemini-3.1-Flash-Lite-Preview,4,29,0,2,11,FALSE,-1_0_1,-0.166666667,0,0,0,0,0,0,0,0,0,0,0,-0.694444444,0,0,0,0,0,0,0,0,0,0.694444444,0,0,6,4,0,0.115740741,0,-0.115740741,0,0.694444444,0,0
Gemini-3.1-Flash-Lite-Preview,4,30,0,0,11,FALSE,-1_0_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0
Gemini-3.1-Flash-Lite-Preview,5,-4,1,4,11,FALSE,polar,0.666666667,0,0,-0.482253086,0,0,0,0,0,0.120563272,0,-0.578703704,0,0.699266975,0,-0.833333333,0,0.120563272,0,-0.578703704,0,1.532600309,0,0,0,2,6,0.412165638,0,-0.412165638,0,1.532600309,0,0,0
Gemini-3.1-Flash-Lite-Preview,5,-3,1,5,11,FALSE,polar,0.666666667,1.682259516,0,0,0,0.293370628,0,-0.694444444,0,0.293370628,0,-0.694444444,0,0,0,-0.401877572,0,0.100469393,0,-0.578703704,0,0,0,0,0,6,1,0.394911694,0,-0.394911694,0,1.682259516,0,0,0
Gemini-3.1-Flash-Lite-Preview,5,-2,1,3,11,FALSE,polar,0.666666667,0.144675926,0,-0.694444444,0,2.228009259,0,0,0,0,0,-0.578703704,0,0.144675926,0,-0.694444444,0,0.144675926,0,-0.694444444,0,0,0,0,0,6,2,0.44367284,0,-0.44367284,0,2.228009259,0,0,0
Gemini-3.1-Flash-Lite-Preview,5,-1,1,7,11,FALSE,polar,0.666666667,0,0,-0.279081647,0,0.230521441,0,-0.694444444,0,1.411076996,0,0,0,0.577743663,0,-0.833333333,0,0.069770412,0,-0.482253086,0,0,0,0,0,6,3,0.381518752,0,-0.381518752,0,1.411076996,0,0,0
Gemini-3.1-Flash-Lite-Preview,5,0,1,10,11,FALSE,polar,0.666666667,0.040376396,0,-0.279081647,0,0.040376396,0,-0.279081647,0,0.319458043,0,-0.334897977,0,0.65435602,0,0,0,0,0,-0.161505583,0,0,0,0,0,6,4,0.175761142,0,-0.175761142,0,0.65435602,0,0,0
Gemini-3.1-Flash-Lite-Preview,5,1,0,2,11,FALSE,polar,0.666666667,0,0,0,0,2.12962963,0,0,0,0,0,-0.694444444,0,0,0,-0.694444444,0,0.462962963,0,-0.833333333,0,0.462962963,0,-0.833333333,0,1,2,0.509259259,0,-0.509259259,0,2.12962963,0,0,0
Gemini-3.1-Flash-Lite-Preview,5,2,0,3,11,FALSE,polar,0.666666667,0,0,0,0,0.144675926,0,-0.833333333,0,2.644675926,0,0,0,0.144675926,0,-0.833333333,0,0,0,-0.578703704,0,0.144675926,0,-0.833333333,0,1,3,0.513117284,0,-0.513117284,0,2.644675926,0,0,0
Gemini-3.1-Flash-Lite-Preview,5,3,0,2,11,FALSE,polar,0.666666667,0,0,0,0,0.173611111,0,-0.833333333,0,0.173611111,0,-0.833333333,0,2.673611111,0,0,0,0.173611111,0,-0.833333333,0,0,0,-0.694444444,0,1,4,0.532407407,0,-0.532407407,0,2.673611111,0,0,0
Gemini-3.1-Flash-Lite-Preview,5,4,0,2,11,FALSE,polar,0.666666667,0,0,0,0,0,0,-0.694444444,0,0.173611111,0,-0.833333333,0,0.173611111,0,-0.833333333,0,2.673611111,0,0,0,0.173611111,0,-0.833333333,0,1,5,0.532407407,0,-0.532407407,0,2.673611111,0,0,0
Gemini-3.1-Flash-Lite-Preview,5,5,0,4,11,FALSE,polar,0.666666667,0,0,0,0,0.313464506,0,-0.694444444,0,0,0,-0.482253086,0,0.660686728,0,-0.833333333,0,0.120563272,0,-0.578703704,0,1.494020062,0,0,0,1,6,0.431455761,0,-0.431455761,0,1.494020062,0,0,0
